,T,INPs_perL,F,delta_INP_neg,delta_INP_pos,end,start
8,-21.08,0.798444489,0.217391304,0.398040295,0.534055024,10/10/2016 16:36,10/10/2016 11:29
9,-21.27,0.984628247,0.260869565,0.449532864,0.585547593,10/10/2016 16:36,10/10/2016 11:29
10,-21.31,1.182102585,0.304347826,0.499061172,0.635075901,10/10/2016 16:36,10/10/2016 11:29
11,-21.48,1.285518541,0.326086957,0.523346093,0.659360822,10/10/2016 16:36,10/10/2016 11:29
12,-21.56,1.617058262,0.391304348,0.595232774,0.731247503,10/10/2016 16:36,10/10/2016 11:29
13,-21.73,1.735519643,0.413043478,0.619097043,0.755111772,10/10/2016 16:36,10/10/2016 11:29
14,-21.78,1.858452308,0.434782609,0.643015682,0.779030411,10/10/2016 16:36,10/10/2016 11:29
15,-21.93,1.986207074,0.456521739,0.667048302,0.803063031,10/10/2016 16:36,10/10/2016 11:29
16,-21.95,2.11917774,0.47826087,0.691254627,0.827269355,10/10/2016 16:36,10/10/2016 11:29
17,-21.98,2.257808406,0.5,0.715695638,0.851710367,10/10/2016 16:36,10/10/2016 11:29
18,-22,2.402602421,0.52173913,0.740434738,0.876449467,10/10/2016 16:36,10/10/2016 11:29
19,-22.07,2.554133416,0.543478261,0.765538992,0.901553721,10/10/2016 16:36,10/10/2016 11:29
20,-22.31,2.713059032,0.565217391,0.791080511,0.927095239,10/10/2016 16:36,10/10/2016 11:29
21,-22.44,2.880138167,0.586956522,0.817138061,0.953152789,10/10/2016 16:36,10/10/2016 11:29
22,-22.71,3.242436653,0.630434783,0.871161568,1.007176297,10/10/2016 16:36,10/10/2016 11:29
23,-22.75,3.439910991,0.652173913,0.899338035,1.035352763,10/10/2016 16:36,10/10/2016 11:29
24,-22.79,3.650134187,0.673913043,0.928458402,1.06447313,10/10/2016 16:36,10/10/2016 11:29
25,-22.96,3.874866667,0.695652174,0.958675585,1.094690313,10/10/2016 16:36,10/10/2016 11:29
26,-23.01,4.116260713,0.717391304,0.990172284,1.126187013,10/10/2016 16:36,10/10/2016 11:29
27,-23.09,4.376986146,0.739130435,1.023170516,1.159185245,10/10/2016 16:36,10/10/2016 11:29
28,-23.12,4.660410826,0.760869565,1.057945134,1.193959863,10/10/2016 16:36,10/10/2016 11:29
29,-23.66,4.970867438,0.782608696,1.094843603,1.230858332,10/10/2016 16:36,10/10/2016 11:29
30,-23.7,5.3140613,0.804347826,1.134315892,1.270330621,10/10/2016 16:36,10/10/2016 11:29
31,-23.85,5.697719397,0.826086957,1.176961518,1.312976246,10/10/2016 16:36,10/10/2016 11:29
32,-23.88,6.132675073,0.847826087,1.223607235,1.359621964,10/10/2016 16:36,10/10/2016 11:29
33,-24.09,6.634794551,0.869565217,1.275443254,1.411457982,10/10/2016 16:36,10/10/2016 11:29
34,-24.18,7.955527803,0.913043478,1.403093554,1.539108283,10/10/2016 16:36,10/10/2016 11:29
35,-24.7,8.892602957,0.934782609,1.487322169,1.623336898,10/10/2016 16:36,10/10/2016 11:29
36,-24.81,10.21333621,0.956521739,1.598824453,1.734839182,10/10/2016 16:36,10/10/2016 11:29
37,-25.28,12.47114461,0.97826087,1.773871759,1.909886488,10/10/2016 16:36,10/10/2016 11:29
2,-17.37,0.304804944,0.06,0.245031215,0.434272594,11/10/2016 14:03,11/10/2016 10:40
3,-19.58,0.410746842,0.08,0.29966423,0.488905609,11/10/2016 14:03,11/10/2016 10:40
4,-20.8,0.519017319,0.1,0.348593826,0.537835205,11/10/2016 14:03,11/10/2016 10:40
5,-20.9,0.629721042,0.12,0.393578611,0.58281999,11/10/2016 14:03,11/10/2016 10:40
6,-21.09,0.7429699,0.14,0.435663477,0.624904856,11/10/2016 14:03,11/10/2016 10:40
7,-21.27,0.858883681,0.16,0.475530751,0.66477213,11/10/2016 14:03,11/10/2016 10:40
8,-21.81,0.977590831,0.18,0.513656611,0.70289799,11/10/2016 14:03,11/10/2016 10:40
9,-22.36,1.099229317,0.2,0.55039043,0.739631809,11/10/2016 14:03,11/10/2016 10:40
10,-22.63,1.223947583,0.22,0.585998923,0.775240303,11/10/2016 14:03,11/10/2016 10:40
11,-23.27,1.351905644,0.24,0.620692513,0.809933892,11/10/2016 14:03,11/10/2016 10:40
12,-23.35,1.483276319,0.26,0.654641957,0.843883336,11/10/2016 14:03,11/10/2016 10:40
13,-23.38,1.618246635,0.28,0.687989335,0.877230714,11/10/2016 14:03,11/10/2016 10:40
14,-23.59,1.757019428,0.3,0.720855588,0.910096968,11/10/2016 14:03,11/10/2016 10:40
15,-23.65,1.899815176,0.32,0.753345872,0.942587251,11/10/2016 14:03,11/10/2016 10:40
16,-23.84,2.198458634,0.36,0.817562783,1.006804163,11/10/2016 14:03,11/10/2016 10:40
17,-24.22,2.354856162,0.38,0.849451583,1.038692963,11/10/2016 14:03,11/10/2016 10:40
