,T,INPs_perL,F,K,INPs_perdrop,INPerr_pos,INPerr_neg,delta_INP_pos,delta_INP_neg
9,-21.73,1.682361183,0.285714286,336.4722366,0.336472237,2.78043569,0.858686677,1.098074507,0.823674507
10,-22.17,1.886471156,0.314285714,377.2942311,0.377294231,3.041165809,1.006176502,1.154694654,0.880294654
11,-22.34,2.099269228,0.342857143,419.8538456,0.419853846,3.309818636,1.16311982,1.210549408,0.936149408
12,-22.37,2.321528041,0.371428571,464.3056081,0.464305608,3.587468307,1.329987774,1.265940266,0.991540266
13,-22.44,2.554128119,0.4,510.8256238,0.510825624,3.875264566,1.507391671,1.321136447,1.046736447
14,-22.48,2.79807894,0.428571429,559.6157879,0.559615788,4.174466465,1.696091415,1.376387525,1.101987525
15,-22.71,3.324881518,0.485714286,664.9763036,0.664976304,4.812894228,2.111268808,1.48801271,1.21361271
16,-22.9,3.913796696,0.542857143,782.7593393,0.782759339,5.516565401,2.585427992,1.602768704,1.328368704
17,-22.93,4.236489302,0.571428571,847.2978604,0.84729786,5.898479559,2.848899045,1.661990257,1.387590257
18,-23.02,4.581453659,0.6,916.2907319,0.916290732,6.304308656,3.132998663,1.722854997,1.448454997
19,-23.12,4.95199352,0.628571429,990.398704,0.990398704,6.737724395,3.440662646,1.785730874,1.511330874
20,-23.55,5.787263943,0.685714286,1157.452789,1.157452789,7.706611651,4.142316236,1.919347708,1.644947708
21,-23.64,7.379532599,0.771428571,1475.90652,1.47590652,9.529165825,5.504299373,2.149633226,1.875233226
22,-23.85,8.047189562,0.8,1609.437912,1.609437912,10.28588846,6.082890661,2.238698901,1.964298901
23,-24.14,8.817942961,0.828571429,1763.588592,1.763588592,11.15498093,6.755304991,2.337037971,2.062637971
24,-24.48,9.729550745,0.857142857,1945.910149,1.945910149,12.17750332,7.555998173,2.447952572,2.173552572
25,-24.95,12.28367886,0.914285714,2456.735773,2.456735773,15.01727694,9.82448079,2.733598074,2.459198074
26,-25.29,14.3110044,0.942857143,2862.200881,2.862200881,17.25068174,11.64572707,2.939677336,2.665277336
27,-25.76,17.77674031,0.971428571,3555.348061,3.555348061,21.03737993,14.79050068,3.260639623,2.986239623
0,-16.13,0.126827766,0.020833333,21.0534092,0.021053409,0.49463966,8.01E-05,0.367811894,0.126747637
1,-19.02,0.256383219,0.041666667,42.55961442,0.042559614,0.728497004,0.025333692,0.472113784,0.231049527
2,-19.86,0.388786272,0.0625,64.53852114,0.064538521,0.942267529,0.076369272,0.553481257,0.312417
3,-20.77,0.662655995,0.104166667,110.0008952,0.110000895,1.348418475,0.217957772,0.68576248,0.444698223
4,-20.83,0.80440598,0.125,133.5313926,0.133531393,1.547695733,0.302180483,0.743289754,0.502225497
5,-20.9,0.949571953,0.145833333,157.6289442,0.157628944,1.746724887,0.393483276,0.797152934,0.556088677
6,-20.98,1.098322631,0.166666667,182.3215568,0.182321557,1.946544706,0.491164813,0.848222075,0.607157818
7,-21.17,1.567970471,0.229166667,260.2830983,0.260283098,2.557964085,0.819041115,0.989993613,0.748929356
8,-21.3,1.733024533,0.25,287.6820725,0.287682072,2.76763573,0.939477593,1.034611197,0.79354694
9,-21.34,1.902728611,0.270833333,315.8529494,0.315852949,2.981049713,1.065471766,1.078321102,0.837256845
10,-21.38,2.257189454,0.3125,374.6934494,0.374693449,3.420916386,1.33452678,1.163726932,0.922662675
11,-21.42,2.442560892,0.333333333,405.4651081,0.405465108,3.648278836,1.477907206,1.205717944,0.964653687
12,-21.45,3.035573379,0.395833333,503.9051809,0.503905181,4.365872627,1.946338388,1.330299248,1.089234991
13,-21.58,3.246966872,0.416666667,538.9965007,0.538996501,4.618680567,2.116317434,1.371713695,1.130649438
14,-21.61,3.466049066,0.4375,575.3641449,0.575364145,4.879284209,2.293878179,1.413235144,1.172170887
15,-21.76,3.693400439,0.458333333,613.1044729,0.613104473,5.148358911,2.479506224,1.454958472,1.213894215
16,-21.82,3.929669795,0.479166667,652.325186,0.652325186,5.426648748,2.6737551,1.496978952,1.255914695
17,-21.96,4.175585425,0.5,693.1471806,0.693147181,5.71497935,2.877255758,1.539393925,1.298329668
18,-22,4.431968644,0.520833333,735.706795,0.735706795,6.014273141,3.090728405,1.582304497,1.34124024
19,-22.04,4.979991405,0.5625,826.6785732,0.826678573,6.65003825,3.551008817,1.670046845,1.428982588
20,-22.08,5.582903806,0.604166667,926.7620317,0.926762032,7.344069079,4.062802789,1.761165273,1.520101016
21,-22.24,5.908609958,0.625,980.829253,0.980829253,7.716954084,4.341330089,1.808344126,1.567279869
22,-22.28,6.252937752,0.645833333,1037.987667,1.037987667,8.109764668,4.637175094,1.856826915,1.615762658
23,-22.31,6.618146317,0.666666667,1098.612289,1.098612289,8.524958673,4.952398219,1.906812356,1.665748099
24,-22.64,7.006932589,0.6875,1163.15081,1.16315081,8.965464173,5.289465263,1.958531584,1.717467327
25,-22.85,7.422552297,0.708333333,1232.143681,1.232143681,9.434809593,5.651359258,2.012257296,1.771193039
26,-22.94,7.868985864,0.729166667,1306.251653,1.306251653,9.93730198,6.041734005,2.068316116,1.827251859
27,-22.96,8.35117085,0.75,1386.294361,1.386294361,10.47827657,6.465129384,2.127105724,1.886041467
28,-23.14,10.08419538,0.8125,1673.976434,1.673976434,12.40969421,7.999760814,2.325498826,2.084434569
29,-23.38,10.79373174,0.833333333,1791.759469,1.791759469,13.19548412,8.633043617,2.401752382,2.160688125
30,-23.6,11.59813772,0.854166667,1925.290862,1.925290862,14.08336706,9.353972638,2.485229341,2.244165084
31,-23.89,13.62507891,0.895833333,2261.763098,2.261763098,16.3086247,11.18259737,2.683545794,2.442481537
32,-24.15,14.96931717,0.916666667,2484.90665,2.48490665,17.77632182,12.40337677,2.807004656,2.565940399
33,-24.19,16.7023417,0.9375,2772.588722,2.772588722,19.66059742,13.98515024,2.958255721,2.717191464
34,-24.36,19.14490259,0.958333333,3178.05383,3.17805383,22.30357617,16.22729328,3.158673573,2.917609316
35,-24.75,23.32048802,0.979166667,3871.201011,3.871201011,26.79414887,20.08789142,3.473660852,3.232596595
0,-15.71,0.07159253,0.02173913,21.97890672,0.021978907,0.279153745,4.60E-05,0.207561215,0.071546486
1,-15.83,0.144794015,0.043478261,44.45176257,0.044451763,0.41126608,0.014336679,0.266472065,0.130457336
2,-15.88,0.219678439,0.065217391,67.4412808,0.067441281,0.532142357,0.04322925,0.312463918,0.176449189
3,-16.83,0.29632501,0.086956522,90.97177821,0.090971778,0.648249849,0.080414901,0.351924838,0.215910109
4,-18.19,0.374818664,0.108695652,115.0693298,0.11506933,0.762140478,0.123511578,0.387321814,0.251307085
5,-20.5,0.537719057,0.152173913,165.0797504,0.16507975,0.988186122,0.223266719,0.450467066,0.314452337
6,-20.87,0.622329761,0.173913043,191.0552368,0.191055237,1.10178825,0.278886002,0.479458488,0.34344376
7,-20.9,0.709197016,0.195652174,217.7234838,0.217723484,1.216433796,0.337974965,0.50723678,0.371222051
8,-21.08,0.798444489,0.217391304,245.122458,0.245122458,1.332499513,0.400404193,0.534055024,0.398040295
9,-21.27,0.984628247,0.260869565,302.2808719,0.302280872,1.57017584,0.535095383,0.585547593,0.449532864
10,-21.31,1.182102585,0.304347826,362.9054937,0.362905494,1.817178486,0.683041413,0.635075901,0.499061172
11,-21.48,1.285518541,0.326086957,394.654192,0.394654192,1.944879362,0.762172448,0.659360822,0.523346093
12,-21.56,1.617058262,0.391304348,496.4368863,0.496436886,2.348305765,1.021825487,0.731247503,0.595232774
13,-21.73,1.735519643,0.413043478,532.8045305,0.53280453,2.490631415,1.1164226,0.755111772,0.619097043
14,-21.78,1.858452308,0.434782609,570.5448585,0.570544858,2.637482719,1.215436625,0.779030411,0.643015682
15,-21.93,1.986207074,0.456521739,609.7655716,0.609765572,2.789270105,1.319158772,0.803063031,0.667048302
16,-21.95,2.11917774,0.47826087,650.5875661,0.650587566,2.946447095,1.427923113,0.827269355,0.691254627
17,-21.98,2.257808406,0.5,693.1471806,0.693147181,3.109518773,1.542112768,0.851710367,0.715695638
18,-22,2.402602421,0.52173913,737.5989431,0.737598943,3.279051888,1.662167682,0.876449467,0.740434738
19,-22.07,2.554133416,0.543478261,784.1189588,0.784118959,3.455687137,1.788594424,0.901553721,0.765538992
20,-22.31,2.713059032,0.565217391,832.9091229,0.832909123,3.640154272,1.921978522,0.927095239,0.791080511
21,-22.44,2.880138167,0.586956522,884.2024173,0.884202417,3.833290957,2.063000107,0.953152789,0.817138061
22,-22.71,3.242436653,0.630434783,995.4280524,0.995428052,4.24961295,2.371275085,1.007176297,0.871161568
23,-22.75,3.439910991,0.652173913,1056.052674,1.056052674,4.475263754,2.540572956,1.035352763,0.899338035
24,-22.79,3.650134187,0.673913043,1120.591195,1.120591195,4.714607317,2.721675785,1.06447313,0.928458402
25,-22.96,3.874866667,0.695652174,1189.584067,1.189584067,4.969556981,2.916191083,1.094690313,0.958675585
26,-23.01,4.116260713,0.717391304,1263.692039,1.263692039,5.242447727,3.126088429,1.126187013,0.990172284
27,-23.09,4.376986146,0.739130435,1343.734747,1.343734747,5.536171391,3.353815629,1.159185245,1.023170516
28,-23.12,4.660410826,0.760869565,1430.746124,1.430746124,5.854370689,3.602465692,1.193959863,1.057945134
29,-23.66,4.970867438,0.782608696,1526.056304,1.526056304,6.20172577,3.876023835,1.230858332,1.094843603
30,-23.7,5.3140613,0.804347826,1631.416819,1.631416819,6.584391921,4.179745408,1.270330621,1.134315892
31,-23.85,5.697719397,0.826086957,1749.199855,1.749199855,7.010695643,4.520757879,1.312976246,1.176961518
32,-23.88,6.132675073,0.847826087,1882.731247,1.882731247,7.492297037,4.909067838,1.359621964,1.223607235
33,-24.09,6.634794551,0.869565217,2036.881927,2.036881927,8.046252534,5.359351298,1.411457982,1.275443254
34,-24.18,7.955527803,0.913043478,2442.347035,2.442347035,9.494636086,6.552434248,1.539108283,1.403093554
35,-24.7,8.892602957,0.934782609,2730.029108,2.730029108,10.51593986,7.405280788,1.623336898,1.487322169
36,-24.81,10.21333621,0.956521739,3135.494216,3.135494216,11.94817539,8.614511755,1.734839182,1.598824453
37,-25.28,12.47114461,0.97826087,3828.641396,3.828641396,14.3810311,10.69727286,1.909886488,1.773871759
0,-16.95,0.099520726,0.02,20.20270732,0.020202707,0.388220984,6.18E-05,0.288700258,0.099458879
1,-17.34,0.201093569,0.04,40.82199452,0.040821995,0.571595481,0.019833037,0.370501912,0.181260533
2,-17.37,0.304804944,0.06,61.87540372,0.061875404,0.739077539,0.05977373,0.434272594,0.245031215
3,-19.58,0.410746842,0.08,83.38160894,0.083381609,0.899652451,0.111082612,0.488905609,0.29966423
4,-20.8,0.519017319,0.1,105.3605157,0.105360516,1.056852523,0.170423493,0.537835205,0.348593826
5,-20.9,0.629721042,0.12,127.8333715,0.127833372,1.212541032,0.236142431,0.58281999,0.393578611
6,-21.09,0.7429699,0.14,150.8228897,0.15082289,1.367874756,0.307306423,0.624904856,0.435663477
7,-21.27,0.858883681,0.16,174.3533871,0.174353387,1.52365581,0.38335293,0.66477213,0.475530751
8,-21.81,0.977590831,0.18,198.4509387,0.198450939,1.680488822,0.46393422,0.70289799,0.513656611
9,-22.36,1.099229317,0.2,223.1435513,0.223143551,1.838861126,0.548838887,0.739631809,0.55039043
10,-22.63,1.223947583,0.22,248.4613593,0.248461359,1.999187885,0.637948659,0.775240303,0.585998923
11,-23.27,1.351905644,0.24,274.4368457,0.274436846,2.161839536,0.731213131,0.809933892,0.620692513
12,-23.35,1.483276319,0.26,301.1050928,0.301105093,2.327159655,0.828634363,0.843883336,0.654641957
13,-23.38,1.618246635,0.28,328.504067,0.328504067,2.49547735,0.9302573,0.877230714,0.687989335
14,-23.59,1.757019428,0.3,356.6749439,0.356674944,2.667116396,1.03616384,0.910096968,0.720855588
15,-23.65,1.899815176,0.32,385.6624808,0.385662481,2.842402427,1.146469305,0.942587251,0.753345872
16,-23.84,2.198458634,0.36,446.2871026,0.446287103,3.205262796,1.38089585,1.006804163,0.817562783
17,-24.22,2.354856162,0.38,478.0358009,0.478035801,3.393549125,1.505404579,1.038692963,0.849451583
18,-24.26,2.516382383,0.4,510.8256238,0.510825624,3.586916668,1.635089477,1.070534285,0.881292906
19,-24.33,2.683385101,0.42,544.7271754,0.544727175,3.785783045,1.770228536,1.102397944,0.913156565
20,-24.42,2.856248745,0.44,579.8184953,0.579818495,3.990600604,1.911138265,1.134351859,0.94511048
21,-24.46,3.035399702,0.46,616.1861394,0.616186139,4.201862942,2.058177841,1.16646324,0.977221861
22,-24.54,3.221312647,0.48,653.9264674,0.653926467,4.420112352,2.211754322,1.198799705,1.009558325
23,-24.63,3.414518131,0.5,693.1471806,0.693147181,4.645948497,2.372329144,1.231430367,1.042188987
24,-24.68,3.825264973,0.54,776.5287895,0.776528789,5.12312996,2.716641365,1.297864987,1.108623608
25,-24.85,4.044239173,0.56,820.9805521,0.820980552,5.376064291,2.901655434,1.331825118,1.142583739
26,-24.89,4.273401811,0.58,867.5005677,0.867500568,5.639796422,3.09624858,1.366394611,1.177153231
27,-25.04,4.513747448,0.6,916.2907319,0.916290732,5.915416562,3.301319712,1.401669115,1.212427736
28,-25.18,4.766423775,0.62,967.5840263,0.967584026,6.204178567,3.517910361,1.437754793,1.248513413
29,-25.34,5.032764766,0.64,1021.651248,1.021651248,6.507535698,3.747235213,1.474770932,1.285529553
30,-25.58,5.314333307,0.66,1078.809661,1.078809661,6.827186534,3.990721459,1.512853227,1.323611848
31,-25.65,5.612976764,0.68,1139.434283,1.139434283,7.165134737,4.250060172,1.552157972,1.362916593
32,-25.72,5.930900514,0.7,1203.972804,1.203972804,7.523768042,4.527274366,1.592867528,1.403626148
33,-25.76,6.270766876,0.72,1272.965676,1.272965676,7.905964453,4.824810678,1.635197577,1.445956198
34,-25.87,6.635830778,0.74,1347.073648,1.347073648,8.315237743,5.145665192,1.679406965,1.490165586
35,-25.94,7.030129831,0.76,1427.116356,1.427116356,8.755941169,5.493559872,1.725811338,1.536569959
36,-26.04,7.458757304,0.78,1514.127733,1.514127733,9.233559841,5.873196146,1.774802537,1.585561158
37,-26.13,7.928265578,0.8,1609.437912,1.609437912,9.75514255,6.290629986,1.826876972,1.637635593
38,-26.17,9.027494895,0.84,1832.581464,1.832581464,10.97056119,7.273669975,1.943066299,1.75382492
39,-26.71,9.685285007,0.86,1966.112856,1.966112856,11.69451098,7.865300414,2.009225972,1.819984593
40,-26.73,10.44464796,0.88,2120.263536,2.120263536,12.5275139,8.551023401,2.082865939,1.89362456
41,-26.8,11.34278371,0.9,2302.585093,2.302585093,13.5093716,9.365437201,2.166587887,1.977346508
42,-27.09,13.85916609,0.94,2813.410717,2.813410717,16.24408271,11.66349086,2.384916613,2.195675233
43,-27.26,15.85653116,0.96,3218.875825,3.218875825,18.40093217,13.50137152,2.544401017,2.355159638
44,-27.32,19.27104929,0.98,3912.023005,3.912023005,22.06636616,16.66497379,2.795316877,2.606075498
0,-13.96,0.160494069,0.021276596,21.50620522,0.021506205,0.625871559,0.000102288,0.46537749,0.16039178
1,-15.52,0.324515761,0.042553191,43.48511194,0.043485112,0.9219191,0.032098131,0.597403339,0.29241763
2,-15.69,0.49222364,0.063829787,65.95796779,0.065957968,1.192660245,0.096772746,0.700436604,0.395450895
3,-16.13,0.663787209,0.085106383,88.94748602,0.088947486,1.4525907,0.179969427,0.788803491,0.483817782
4,-16.17,0.839387936,0.106382979,112.4779834,0.112477983,1.707424396,0.276337186,0.86803646,0.56305075
5,-16.21,1.01922041,0.127659574,136.575535,0.136575535,1.960189848,0.383236683,0.940969437,0.635983727
6,-16.29,1.203493639,0.14893617,161.2681476,0.161268148,2.21278094,0.499192047,1.009287301,0.704301591
7,-16.45,1.989766144,0.234042553,266.6286633,0.266628663,3.24393975,1.040578247,1.254173607,0.949187897
8,-16.54,2.416321471,0.276595745,323.7870771,0.323787077,3.78285182,1.354776831,1.366530349,1.061544639
9,-16.6,2.868744022,0.319148936,384.4116989,0.384411699,4.34405654,1.698417213,1.475312519,1.170326809
10,-16.68,3.350374776,0.361702128,448.95022,0.44895022,4.932424506,2.073310757,1.58204973,1.27706402
11,-16.71,3.603371431,0.382978723,482.8517717,0.482851772,5.238413977,2.273314595,1.635042546,1.330056836
12,-16.74,4.136647281,0.425531915,554.3107357,0.554310736,5.877610033,2.700670239,1.740962752,1.435977042
13,-16.81,5.333234222,0.510638298,714.6533858,0.714653386,7.289367964,3.68208619,1.956133742,1.651148032
14,-16.84,6.012128089,0.553191489,805.625164,0.805625164,8.079621285,4.249620604,2.067493196,1.762507486
15,-16.91,6.759019571,0.595744681,905.7086225,0.905708623,8.94198251,4.881042342,2.182962939,1.877977229
16,-16.94,7.162506297,0.617021277,959.7758438,0.959775844,9.405196304,5.224802,2.242690007,1.937704297
17,-16.98,7.589061624,0.638297872,1016.934258,1.016934258,9.8930913,5.590017658,2.304029676,1.999043966
18,-17.08,8.52311493,0.680851064,1142.097401,1.142097401,10.95570789,6.395507675,2.432592965,2.127607255
19,-17.12,9.037987105,0.70212766,1211.090272,1.211090272,11.53843946,6.842520458,2.500452357,2.195466647
20,-17.16,10.18836531,0.744680851,1365.240952,1.365240952,12.83377045,7.847945884,2.645405138,2.340419428
21,-17.23,10.83770395,0.765957447,1452.252329,1.452252329,13.56132295,8.419070656,2.723619001,2.418633292
22,-17.47,11.54897395,0.787234043,1547.562509,1.547562509,14.35562279,9.047310808,2.806648847,2.501663137
23,-18.21,12.33524645,0.808510638,1652.923024,1.652923024,15.23075731,9.744721298,2.895510862,2.590525152
24,-18.81,13.21422433,0.829787234,1770.70606,1.77070606,16.20578379,10.52765058,2.991559457,2.686573747
25,-19.15,14.21072726,0.85106383,1904.237453,1.904237453,17.3073902,11.41905003,3.096662938,2.791677228
26,-19.69,15.36110547,0.872340426,2058.388132,2.058388132,18.57461699,12.45257965,3.213511526,2.908525816
27,-20.6,16.7217141,0.893617021,2240.709689,2.240709689,20.06791447,13.68049944,3.346200369,3.041214659
28,-20.91,18.38696448,0.914893617,2463.853241,2.463853241,21.88841581,15.19049887,3.501451324,3.196465614
29,-21.04,20.53384562,0.936170213,2751.535313,2.751535313,24.22541448,17.14726247,3.691568859,3.386583149
30,-21.57,23.55970464,0.957446809,3157.000421,3.157000421,27.50307423,19.92132075,3.943369598,3.638383888
31,-22.45,28.73244479,0.978723404,3850.147602,3.850147602,33.07134065,24.69853464,4.338895861,4.033910152
0,-13.52,0.097549888,0.019607843,19.8026273,0.019802627,0.38057039,6.02E-05,0.283020502,0.097489738
1,-17.1,0.197070614,0.039215686,40.00533461,0.040005335,0.560252939,0.019419053,0.363182325,0.177651561
2,-17.41,0.298643457,0.058823529,60.62462182,0.060624622,0.724297856,0.058519822,0.425654399,0.240123635
3,-18.3,0.402354833,0.078431373,81.67803101,0.081678031,0.881511725,0.108728705,0.479156892,0.293626128
4,-19.2,0.50829673,0.098039216,103.1842362,0.103184236,1.035353905,0.166770319,0.527057175,0.341526411
5,-19.61,0.616567207,0.117647059,125.163143,0.125163143,1.18764668,0.231018497,0.571079473,0.385548709
6,-20.3,0.72727093,0.137254902,147.6359988,0.147635999,1.339519,0.300553625,0.61224807,0.426717306
7,-20.46,0.956433569,0.176470588,194.1560144,0.194156014,1.644930183,0.453467718,0.688496615,0.502965851
8,-20.59,1.075140719,0.196078431,218.253566,0.218253566,1.799525732,0.53628647,0.724385013,0.538854249
9,-20.74,1.196779205,0.215686275,242.9461786,0.242946179,1.955936904,0.62315227,0.759157699,0.573626935
10,-20.77,1.321497471,0.235294118,268.2639866,0.268263987,2.114517714,0.714007992,0.793020243,0.607489479
11,-20.85,1.580826207,0.274509804,320.9077201,0.32090772,2.439479171,0.907704007,0.858652964,0.6731222
12,-21.12,1.854569316,0.31372549,376.4775712,0.376477571,2.776888388,1.117781009,0.922319072,0.736788308
13,-21.25,1.997365065,0.333333333,405.4651081,0.405465108,2.951028427,1.229232466,0.953663363,0.768132599
14,-21.26,2.144423996,0.352941176,435.3180713,0.435318071,3.129216982,1.345161775,0.984792985,0.799262221
15,-21.29,2.296008522,0.37254902,466.0897299,0.46608973,3.31179093,1.465756878,1.015782408,0.830251644
16,-21.35,2.45240605,0.392156863,497.8384282,0.497838428,3.499107246,1.591235619,1.046701196,0.861170432
17,-21.5,2.613932271,0.411764706,530.6282511,0.530628251,3.691547745,1.721847562,1.077615474,0.89208471
18,-21.59,2.780934989,0.431372549,564.5298027,0.564529803,3.889524168,1.857876574,1.108589179,0.923058415
19,-21.72,2.953798633,0.450980392,599.6211225,0.599621123,4.093483799,1.999644231,1.139685166,0.954154402
20,-21.96,3.13294959,0.470588235,635.9887667,0.635988767,4.303915817,2.147514127,1.170966227,0.985435463
21,-21.99,3.318862535,0.490196078,673.7290947,0.673729095,4.521358607,2.301897228,1.202496072,1.016965308
22,-22.22,3.512068019,0.509803922,712.9498079,0.712949808,4.746408333,2.463258469,1.234340314,1.04880955
23,-22.4,3.713161588,0.529411765,753.7718024,0.753771802,4.979729088,2.632124852,1.2665675,1.081036736
24,-22.46,3.922814861,0.549019608,796.3314168,0.796331417,5.222065086,2.8090954,1.299250225,1.113719461
25,-22.53,4.141789061,0.568627451,840.7831794,0.840783179,5.474255446,2.99485344,1.332466385,1.146935621
26,-22.68,4.3709517,0.588235294,887.303195,0.887303195,5.737252325,3.190181838,1.366300626,1.180769862
27,-22.71,4.611297336,0.607843137,936.0933592,0.936093359,6.012143387,3.395982049,1.400846051,1.215315287
28,-22.79,4.863973663,0.62745098,987.3866536,0.987386654,6.300179963,3.613298127,1.4362063,1.250675536
29,-22.82,5.130314654,0.647058824,1041.453875,1.041453875,6.602812762,3.84334731,1.472498108,1.286967344
30,-22.95,5.411883195,0.666666667,1098.612289,1.098612289,6.921737724,4.087559431,1.509854528,1.324323764
31,-23.15,5.710526653,0.68627451,1159.23691,1.15923691,7.258955713,4.347628356,1.548429061,1.362898297
