Datetime,Date,Time,Dry Bulb Temperature,Dew Point Temperature,Grass Temperature,Concrete Temperature,10cm Soil Temperature,Rainfall Total since 0900,Radiation Total since 0900,Humidity,hourly_rain,jd,rain
2016-10-03 03:00:00,3-10-2016,03:00,3.54,3.39,0.26,3.69,8.86,0.0,10605.8,99.0,0.0,2457664.625,dry
2016-10-03 04:00:00,3-10-2016,04:00,3.12,3.04,-0.21,3.39,8.53,0.0,10598.1,99.4,0.0,2457664.66667,dry
2016-10-03 05:00:00,3-10-2016,05:00,3.18,3.1,0.04,3.22,8.24,0.0,10590.6,99.4,0.0,2457664.70833,dry
2016-10-03 06:00:00,3-10-2016,06:00,2.53,2.44,0.28,3.01,7.98,0.0,10583.4,99.3,0.0,2457664.75,dry
2016-10-03 07:00:00,3-10-2016,07:00,3.2,3.16,3.4,3.93,7.76,0.0,10663.1,99.7,0.0,2457664.79167,dry
2016-10-03 08:00:00,3-10-2016,08:00,5.8,5.77,10.65,7.33,7.9,0.0,11317.5,99.7,0.0,2457664.83333,dry
2016-10-03 09:00:00,3-10-2016,09:00,7.17,7.11,10.78,10.5,8.69,0.0,12092.6,99.5,0.0,2457664.875,dry
2016-10-03 10:00:00,3-10-2016,10:00,9.77,9.13,13.01,14.51,9.63,0.0,989.1,96.0,0.0,2457664.91667,dry
2016-10-03 11:00:00,3-10-2016,11:00,12.12,9.69,17.35,20.81,10.91,0.0,2487.4,85.1,0.0,2457664.95833,dry
2016-10-03 12:00:00,3-10-2016,12:00,13.48,9.15,20.17,23.79,12.38,0.0,4382.5,75.1,0.0,2457665.0,dry
2016-10-03 13:00:00,3-10-2016,13:00,14.22,8.52,20.27,24.98,13.57,0.0,6309.8,68.6,0.0,2457665.04167,dry
2016-10-03 14:00:00,3-10-2016,14:00,14.99,8.12,21.07,24.41,14.39,0.0,8060.4,63.5,0.0,2457665.08333,dry
2016-10-03 15:00:00,3-10-2016,15:00,15.06,7.38,18.98,21.06,14.78,0.0,9439.7,60.1,0.0,2457665.125,dry
2016-10-03 16:00:00,3-10-2016,16:00,14.3,7.67,15.69,17.63,14.55,0.0,10240.1,64.3,0.0,2457665.16667,dry
2016-10-03 17:00:00,3-10-2016,17:00,13.8,7.92,12.72,14.95,14.11,0.0,10774.2,67.6,0.0,2457665.20833,dry
2016-10-03 18:00:00,3-10-2016,18:00,11.63,8.56,8.86,11.38,13.34,0.0,10853.1,81.4,0.0,2457665.25,dry
2016-10-03 19:00:00,3-10-2016,19:00,10.14,8.01,6.29,9.45,12.55,0.0,10843.0,86.7,0.0,2457665.29167,dry
2016-10-03 20:00:00,3-10-2016,20:00,9.44,8.35,6.52,8.45,11.86,0.0,10833.8,92.9,0.0,2457665.33333,dry
2016-10-03 21:00:00,3-10-2016,21:00,8.15,7.15,4.9,7.98,11.33,0.0,10825.9,93.4,0.0,2457665.375,dry
2016-10-03 22:00:00,3-10-2016,22:00,8.78,8.49,5.26,7.52,10.93,0.0,10818.7,98.0,0.0,2457665.41667,dry
2016-10-03 23:00:00,3-10-2016,23:00,9.17,9.05,7.49,8.05,10.66,0.0,10814.0,99.2,0.0,2457665.45833,dry
2016-10-04 00:00:00,4-10-2016,00:00,9.97,9.9,9.52,9.54,10.63,0.0,10811.3,99.5,0.0,2457665.5,dry
2016-10-04 01:00:00,4-10-2016,01:00,10.08,10.04,9.34,9.41,10.67,0.0,10808.4,99.8,0.0,2457665.54167,dry
2016-10-04 02:00:00,4-10-2016,02:00,10.75,10.73,9.92,9.67,10.64,0.0,10805.2,99.9,0.0,2457665.58333,dry
2016-10-04 03:00:00,4-10-2016,03:00,10.0,9.95,7.08,8.63,10.61,0.0,10800.4,99.7,0.0,2457665.625,dry
2016-10-04 04:00:00,4-10-2016,04:00,9.34,9.33,8.5,9.06,10.49,0.0,10797.0,99.9,0.0,2457665.66667,dry
2016-10-04 05:00:00,4-10-2016,05:00,8.71,8.7,5.26,7.26,10.41,0.0,10792.3,99.9,0.0,2457665.70833,dry
2016-10-04 06:00:00,4-10-2016,06:00,8.91,8.9,3.93,6.35,10.1,0.2,10785.7,99.9,0.2,2457665.75,rain
2016-10-04 07:00:00,4-10-2016,07:00,8.66,8.65,8.99,8.91,9.86,0.2,10824.5,99.9,0.0,2457665.79167,dry
2016-10-04 08:00:00,4-10-2016,08:00,10.43,10.42,12.08,11.6,10.16,0.2,11068.1,99.9,0.0,2457665.83333,dry
2016-10-04 09:00:00,4-10-2016,09:00,12.53,12.51,16.13,14.17,10.93,0.2,11693.0,99.9,0.0,2457665.875,dry
2016-10-04 10:00:00,4-10-2016,10:00,15.76,13.76,18.56,19.4,11.88,0.0,1100.8,88.0,0.0,2457665.91667,dry
2016-10-04 11:00:00,4-10-2016,11:00,16.31,12.29,18.91,19.61,13.01,0.0,2234.2,77.1,0.0,2457665.95833,dry
2016-10-04 12:00:00,4-10-2016,12:00,17.25,11.76,21.81,23.76,13.55,0.0,3355.2,70.1,0.0,2457666.0,dry
2016-10-04 13:00:00,4-10-2016,13:00,16.92,11.4,19.91,22.35,14.46,0.0,4854.2,69.9,0.0,2457666.04167,dry
2016-10-04 14:00:00,4-10-2016,14:00,16.39,11.06,17.12,19.3,14.9,0.0,6063.6,70.7,0.0,2457666.08333,dry
2016-10-04 15:00:00,4-10-2016,15:00,16.76,11.59,20.29,21.27,15.0,0.0,7217.6,71.6,0.0,2457666.125,dry
2016-10-04 16:00:00,4-10-2016,16:00,15.56,10.92,16.42,17.27,14.85,0.0,7828.7,73.9,0.0,2457666.16667,dry
2016-10-04 17:00:00,4-10-2016,17:00,14.57,10.59,13.48,14.44,14.3,0.0,8061.5,77.0,0.0,2457666.20833,dry
2016-10-04 18:00:00,4-10-2016,18:00,13.41,10.28,11.72,12.29,13.66,0.0,8092.2,81.3,0.0,2457666.25,dry
2016-10-04 19:00:00,4-10-2016,19:00,12.73,10.37,11.01,11.29,13.11,0.0,8085.3,85.5,0.0,2457666.29167,dry
2016-10-04 20:00:00,4-10-2016,20:00,11.67,10.14,10.21,10.74,12.67,0.0,8078.5,90.3,0.0,2457666.33333,dry
2016-10-04 21:00:00,4-10-2016,21:00,11.34,9.87,9.99,10.49,12.39,0.0,8073.3,90.7,0.0,2457666.375,dry
2016-10-04 22:00:00,4-10-2016,22:00,11.59,9.82,10.85,11.03,12.18,0.0,8069.3,88.8,0.0,2457666.41667,dry
2016-10-04 23:00:00,4-10-2016,23:00,11.8,9.84,11.19,11.3,12.09,0.0,8066.8,87.7,0.0,2457666.45833,dry
2016-10-05 00:00:00,5-10-2016,00:00,12.12,9.77,11.65,11.63,12.03,0.0,8064.8,85.6,0.0,2457666.5,dry
2016-10-05 01:00:00,5-10-2016,01:00,12.58,9.79,12.04,11.85,12.02,0.0,8063.0,83.1,0.0,2457666.54167,dry
2016-10-05 02:00:00,5-10-2016,02:00,12.37,9.67,11.78,11.74,12.02,0.0,8060.6,83.6,0.0,2457666.58333,dry
2016-10-05 03:00:00,5-10-2016,03:00,11.94,9.65,11.45,11.55,11.99,0.0,8057.8,85.8,0.0,2457666.625,dry
2016-10-05 04:00:00,5-10-2016,04:00,12.01,10.0,11.48,11.53,11.94,0.0,8055.0,87.5,0.0,2457666.66667,dry
2016-10-05 05:00:00,5-10-2016,05:00,11.84,10.01,11.51,11.57,11.9,0.0,8052.7,88.6,0.0,2457666.70833,dry
2016-10-05 06:00:00,5-10-2016,06:00,12.1,10.1,11.67,11.6,11.89,0.0,8050.8,87.5,0.0,2457666.75,dry
2016-10-05 07:00:00,5-10-2016,07:00,12.52,10.29,12.21,11.89,11.87,0.0,8071.1,86.3,0.0,2457666.79167,dry
2016-10-05 08:00:00,5-10-2016,08:00,12.42,10.02,12.74,12.48,11.9,0.0,8217.7,85.3,0.0,2457666.83333,dry
2016-10-05 09:00:00,5-10-2016,09:00,13.64,10.19,15.58,14.26,12.1,0.0,8678.3,79.6,0.0,2457666.875,dry
2016-10-05 10:00:00,5-10-2016,10:00,14.4,9.64,16.23,16.51,12.58,0.0,995.9,73.0,0.0,2457666.91667,dry
2016-10-05 11:00:00,5-10-2016,11:00,14.53,8.43,16.9,18.44,13.03,0.0,2007.9,66.8,0.0,2457666.95833,dry
2016-10-05 12:00:00,5-10-2016,12:00,14.78,6.7,18.67,21.82,13.56,0.0,3464.8,58.4,0.0,2457667.0,dry
2016-10-05 13:00:00,5-10-2016,13:00,14.1,6.1,17.46,20.13,13.98,0.0,4582.7,58.5,0.0,2457667.04167,dry
2016-10-05 14:00:00,5-10-2016,14:00,13.61,6.2,15.81,18.62,14.38,0.0,5843.8,60.8,0.0,2457667.08333,dry
2016-10-05 15:00:00,5-10-2016,15:00,13.12,5.8,15.23,17.45,14.41,0.0,6820.4,61.1,0.0,2457667.125,dry
2016-10-05 16:00:00,5-10-2016,16:00,12.68,5.87,14.03,15.09,14.24,0.0,7527.3,63.2,0.0,2457667.16667,dry
2016-10-05 17:00:00,5-10-2016,17:00,12.07,5.65,11.77,13.42,13.74,0.0,7802.0,64.8,0.0,2457667.20833,dry
2016-10-05 18:00:00,5-10-2016,18:00,11.36,6.25,9.97,11.6,13.24,0.0,7835.9,70.8,0.0,2457667.25,dry
2016-10-05 19:00:00,5-10-2016,19:00,9.21,6.24,6.33,9.69,12.69,0.0,7828.1,81.6,0.0,2457667.29167,dry
2016-10-05 20:00:00,5-10-2016,20:00,8.09,6.26,6.02,8.58,12.18,0.0,7819.7,88.2,0.0,2457667.33333,dry
2016-10-05 21:00:00,5-10-2016,21:00,8.12,6.91,6.3,8.12,11.69,0.0,7812.0,92.1,0.0,2457667.375,dry
2016-10-05 22:00:00,5-10-2016,22:00,8.64,6.83,5.94,7.5,11.28,0.0,7804.1,88.3,0.0,2457667.41667,dry
2016-10-05 23:00:00,5-10-2016,23:00,8.95,7.22,7.9,8.99,10.99,0.0,7799.0,88.9,0.0,2457667.45833,dry
2016-10-06 00:00:00,6-10-2016,00:00,9.45,7.11,8.19,8.96,10.9,0.0,7794.0,85.3,0.0,2457667.5,dry
2016-10-06 01:00:00,6-10-2016,01:00,6.72,5.31,4.22,6.72,10.68,0.0,7786.4,90.7,0.0,2457667.54167,dry
2016-10-06 02:00:00,6-10-2016,02:00,7.58,6.36,5.85,7.39,10.46,0.0,7782.1,91.9,0.0,2457667.58333,dry
2016-10-06 03:00:00,6-10-2016,03:00,7.84,6.15,5.31,6.77,10.35,0.0,7777.5,89.0,0.0,2457667.625,dry
2016-10-06 04:00:00,6-10-2016,04:00,7.76,6.26,6.33,7.13,10.09,0.0,7770.9,90.2,0.0,2457667.66667,dry
2016-10-06 05:00:00,6-10-2016,05:00,8.47,6.74,6.48,7.32,9.99,0.0,7767.1,88.8,0.0,2457667.70833,dry
2016-10-06 06:00:00,6-10-2016,06:00,7.7,6.41,5.34,6.12,9.8,0.0,7759.1,91.5,0.0,2457667.75,dry
2016-10-06 07:00:00,6-10-2016,07:00,7.72,6.83,6.8,6.27,9.59,0.0,7792.4,94.1,0.0,2457667.79167,dry
2016-10-06 08:00:00,6-10-2016,08:00,9.64,8.13,11.79,10.97,9.5,0.0,8089.0,90.3,0.0,2457667.83333,dry
2016-10-06 09:00:00,6-10-2016,09:00,11.6,9.06,16.87,13.65,9.95,0.0,8885.7,84.4,0.0,2457667.875,dry
2016-10-06 10:00:00,6-10-2016,10:00,12.5,8.2,14.83,14.99,10.76,0.0,1157.1,75.0,0.0,2457667.91667,dry
2016-10-06 11:00:00,6-10-2016,11:00,13.82,7.27,17.44,19.24,11.54,0.0,2297.5,64.6,0.0,2457667.95833,dry
2016-10-06 12:00:00,6-10-2016,12:00,13.16,6.65,14.73,17.76,12.65,0.0,4034.9,64.6,0.0,2457668.0,dry
2016-10-06 13:00:00,6-10-2016,13:00,15.1,8.14,22.14,25.39,13.44,0.0,5660.7,63.1,0.0,2457668.04167,dry
2016-10-06 14:00:00,6-10-2016,14:00,12.97,6.55,12.95,16.68,14.32,0.0,6836.6,65.0,0.0,2457668.08333,dry
2016-10-06 15:00:00,6-10-2016,15:00,13.5,6.16,15.44,18.24,14.37,0.0,7950.5,61.1,0.0,2457668.125,dry
2016-10-06 16:00:00,6-10-2016,16:00,13.49,7.15,17.8,17.57,14.24,0.0,8456.1,65.5,0.0,2457668.16667,dry
2016-10-06 17:00:00,6-10-2016,17:00,12.35,6.51,13.24,14.08,13.78,0.0,8734.9,67.5,0.0,2457668.20833,dry
2016-10-06 18:00:00,6-10-2016,18:00,11.4,6.27,10.21,11.59,13.16,0.0,8764.7,70.7,0.0,2457668.25,dry
2016-10-06 19:00:00,6-10-2016,19:00,11.23,6.89,10.55,11.72,12.68,0.0,8761.2,74.7,0.0,2457668.29167,dry
2016-10-06 20:00:00,6-10-2016,20:00,11.1,7.24,9.98,11.09,12.39,0.0,8758.3,77.1,0.0,2457668.33333,dry
2016-10-06 21:00:00,6-10-2016,21:00,10.85,7.61,10.09,10.87,12.04,0.0,8753.4,80.4,0.0,2457668.375,dry
2016-10-06 22:00:00,6-10-2016,22:00,10.89,8.23,10.35,10.95,11.88,0.0,8752.0,83.6,0.0,2457668.41667,dry
2016-10-06 23:00:00,6-10-2016,23:00,10.7,8.61,10.33,11.07,11.79,0.0,8750.5,86.9,0.0,2457668.45833,dry
2016-10-07 00:00:00,7-10-2016,00:00,10.5,9.51,9.99,10.8,11.75,0.0,8746.8,93.6,0.0,2457668.5,dry
2016-10-07 01:00:00,7-10-2016,01:00,10.81,10.46,10.51,11.15,11.73,0.6,8744.8,97.7,0.6,2457668.54167,rain
2016-10-07 02:00:00,7-10-2016,02:00,10.87,10.56,10.47,11.01,11.73,0.8,8743.5,98.0,0.2,2457668.58333,rain
2016-10-07 03:00:00,7-10-2016,03:00,10.99,10.56,10.55,10.97,11.71,0.8,8741.8,97.2,0.0,2457668.625,dry
2016-10-07 04:00:00,7-10-2016,04:00,10.8,10.61,10.59,11.03,11.69,1.6,8740.7,98.7,0.8,2457668.66667,rain
2016-10-07 05:00:00,7-10-2016,05:00,10.78,10.6,10.62,11.1,11.69,2.2,8740.6,98.8,0.6,2457668.70833,rain
2016-10-07 06:00:00,7-10-2016,06:00,10.75,10.54,10.51,11.03,11.7,2.4,8740.6,98.6,0.2,2457668.75,rain
2016-10-07 07:00:00,7-10-2016,07:00,10.84,10.64,10.79,11.22,11.69,2.6,8750.8,98.7,0.2,2457668.79167,rain
2016-10-07 08:00:00,7-10-2016,08:00,11.34,11.0,11.55,11.81,11.74,2.6,8826.9,97.7,0.0,2457668.83333,dry
2016-10-07 09:00:00,7-10-2016,09:00,12.13,11.62,13.42,13.48,11.95,2.6,9096.9,96.7,0.0,2457668.875,dry
2016-10-07 10:00:00,7-10-2016,10:00,11.69,11.15,11.99,12.99,12.28,0.6,257.7,96.0,0.0,2457668.91667,dry
2016-10-07 11:00:00,7-10-2016,11:00,13.35,12.96,15.85,16.24,12.59,0.8,803.3,97.5,0.2,2457668.95833,rain
2016-10-07 12:00:00,7-10-2016,12:00,13.91,11.62,17.73,18.91,13.3,0.8,1697.2,86.1,0.0,2457669.0,dry
2016-10-07 13:00:00,7-10-2016,13:00,13.87,11.14,14.82,16.87,14.14,0.8,2573.8,83.6,0.0,2457669.04167,dry
2016-10-07 14:00:00,7-10-2016,14:00,13.78,11.15,14.51,16.15,14.23,0.8,3062.5,84.2,0.0,2457669.08333,dry
2016-10-07 15:00:00,7-10-2016,15:00,13.7,10.97,13.75,15.2,14.24,0.8,3454.3,83.5,0.0,2457669.125,dry
2016-10-07 16:00:00,7-10-2016,16:00,13.47,11.02,13.17,14.26,14.09,0.8,3642.3,85.1,0.0,2457669.16667,dry
2016-10-07 17:00:00,7-10-2016,17:00,12.11,11.58,11.82,13.11,13.83,1.4,3681.7,96.6,0.6,2457669.20833,rain
2016-10-07 18:00:00,7-10-2016,18:00,12.08,11.72,11.73,12.68,13.55,1.6,3687.3,97.7,0.2,2457669.25,rain
2016-10-07 19:00:00,7-10-2016,19:00,11.96,11.7,11.61,12.42,13.33,1.6,3684.8,98.3,0.0,2457669.29167,dry
2016-10-07 20:00:00,7-10-2016,20:00,11.74,11.06,11.13,12.09,13.15,1.8,3682.0,95.6,0.2,2457669.33333,rain
2016-10-07 21:00:00,7-10-2016,21:00,11.43,10.77,10.81,11.65,12.95,1.8,3679.2,95.7,0.0,2457669.375,dry
2016-10-07 22:00:00,7-10-2016,22:00,11.28,10.51,10.52,11.35,12.76,1.8,3676.3,95.0,0.0,2457669.41667,dry
2016-10-07 23:00:00,7-10-2016,23:00,10.2,9.58,8.38,9.9,12.54,1.8,3671.6,96.0,0.0,2457669.45833,dry
2016-10-08 00:00:00,8-10-2016,00:00,9.23,8.8,7.39,8.74,12.11,1.8,3664.6,97.2,0.0,2457669.5,dry
2016-10-08 01:00:00,8-10-2016,01:00,8.34,8.12,6.55,7.99,11.65,1.8,3657.8,98.5,0.0,2457669.54167,dry
2016-10-08 02:00:00,8-10-2016,02:00,8.75,8.59,7.65,8.49,11.32,1.8,3653.9,98.9,0.0,2457669.58333,dry
2016-10-08 03:00:00,8-10-2016,03:00,8.97,8.67,7.9,8.47,11.11,1.8,3649.5,98.0,0.0,2457669.625,dry
2016-10-08 04:00:00,8-10-2016,04:00,8.59,8.32,6.93,8.03,10.94,1.8,3645.4,98.1,0.0,2457669.66667,dry
2016-10-08 05:00:00,8-10-2016,05:00,7.87,7.7,5.86,7.1,10.7,1.8,3639.0,98.9,0.0,2457669.70833,dry
2016-10-08 06:00:00,8-10-2016,06:00,8.6,8.55,7.92,8.01,10.43,1.8,3634.7,99.7,0.0,2457669.75,dry
2016-10-08 07:00:00,8-10-2016,07:00,9.21,9.15,8.96,8.95,10.39,1.8,3643.6,99.6,0.0,2457669.79167,dry
2016-10-08 08:00:00,8-10-2016,08:00,9.75,9.66,9.93,10.0,10.53,1.8,3728.9,99.4,0.0,2457669.83333,dry
2016-10-08 09:00:00,8-10-2016,09:00,10.69,10.25,11.65,11.83,10.82,1.8,4015.6,97.1,0.0,2457669.875,dry
2016-10-08 10:00:00,8-10-2016,10:00,11.28,10.13,12.54,13.11,11.33,0.0,481.5,93.0,0.0,2457669.91667,dry
2016-10-08 11:00:00,8-10-2016,11:00,11.92,10.23,13.69,14.6,11.87,0.0,1092.7,89.4,0.0,2457669.95833,dry
2016-10-08 12:00:00,8-10-2016,12:00,12.91,10.07,15.49,16.75,12.5,0.0,1996.3,82.8,0.0,2457670.0,dry
2016-10-08 13:00:00,8-10-2016,13:00,12.3,9.22,12.95,14.14,12.87,0.0,2341.0,81.4,0.0,2457670.04167,dry
2016-10-08 14:00:00,8-10-2016,14:00,12.28,9.18,12.2,13.3,12.88,0.0,2600.6,81.3,0.0,2457670.08333,dry
2016-10-08 15:00:00,8-10-2016,15:00,12.93,9.69,18.16,16.48,12.85,0.0,3039.9,80.6,0.0,2457670.125,dry
2016-10-08 16:00:00,8-10-2016,16:00,12.82,9.46,13.29,14.19,13.23,0.0,3640.7,80.0,0.0,2457670.16667,dry
2016-10-08 17:00:00,8-10-2016,17:00,11.61,8.4,10.1,11.89,13.1,0.0,3789.2,80.6,0.0,2457670.20833,dry
2016-10-08 18:00:00,8-10-2016,18:00,11.47,8.4,10.5,11.41,12.73,0.0,3806.7,81.4,0.0,2457670.25,dry
2016-10-08 19:00:00,8-10-2016,19:00,10.93,8.87,10.02,10.94,12.43,0.0,3803.9,87.1,0.0,2457670.29167,dry
2016-10-08 20:00:00,8-10-2016,20:00,10.32,8.88,9.41,10.5,12.19,0.0,3801.0,90.8,0.0,2457670.33333,dry
2016-10-08 21:00:00,8-10-2016,21:00,10.47,8.93,9.88,10.58,11.95,0.0,3798.9,90.2,0.0,2457670.375,dry
2016-10-08 22:00:00,8-10-2016,22:00,10.19,8.82,9.39,10.18,11.79,0.0,3794.3,91.2,0.0,2457670.41667,dry
2016-10-08 23:00:00,8-10-2016,23:00,9.53,8.52,8.34,9.39,11.63,0.0,3789.5,93.4,0.0,2457670.45833,dry
2016-10-09 00:00:00,9-10-2016,00:00,9.47,8.7,8.54,9.35,11.44,0.0,3786.2,94.9,0.0,2457670.5,dry
2016-10-09 01:00:00,9-10-2016,01:00,8.63,8.02,6.87,8.27,11.24,0.0,3781.0,96.0,0.0,2457670.54167,dry
2016-10-09 02:00:00,9-10-2016,02:00,7.87,7.61,5.7,7.17,10.92,0.0,3774.7,98.2,0.0,2457670.58333,dry
2016-10-09 03:00:00,9-10-2016,03:00,7.54,7.38,5.62,6.43,10.52,0.0,3767.6,98.9,0.0,2457670.625,dry
2016-10-09 04:00:00,9-10-2016,04:00,7.78,7.74,6.83,6.99,10.13,0.0,3761.5,99.7,0.0,2457670.66667,dry
2016-10-09 05:00:00,9-10-2016,05:00,7.41,7.36,5.91,6.29,9.95,0.0,3756.1,99.7,0.0,2457670.70833,dry
2016-10-09 06:00:00,9-10-2016,06:00,7.02,6.93,5.32,5.8,9.66,0.0,3749.0,99.4,0.0,2457670.75,dry
2016-10-09 07:00:00,9-10-2016,07:00,7.1,7.05,6.99,6.6,9.38,0.0,3775.3,99.6,0.0,2457670.79167,dry
2016-10-09 08:00:00,9-10-2016,08:00,7.33,7.14,6.76,6.96,9.37,0.0,4035.4,98.7,0.0,2457670.83333,dry
2016-10-09 09:00:00,9-10-2016,09:00,9.02,8.86,13.31,10.65,9.44,0.2,4477.1,99.0,0.2,2457670.875,rain
2016-10-09 10:00:00,9-10-2016,10:00,11.24,9.38,16.12,16.99,10.11,0.0,1238.3,88.0,0.0,2457670.91667,dry
2016-10-09 11:00:00,9-10-2016,11:00,11.87,8.46,15.34,17.47,11.31,0.0,2754.2,79.6,0.0,2457670.95833,dry
2016-10-09 12:00:00,9-10-2016,12:00,12.79,8.13,19.86,21.49,12.07,0.0,3989.4,73.2,0.0,2457671.0,dry
2016-10-09 13:00:00,9-10-2016,13:00,12.36,7.93,17.09,19.47,12.86,0.0,5036.9,74.3,0.0,2457671.04167,dry
2016-10-09 14:00:00,9-10-2016,14:00,11.49,7.53,12.42,15.93,13.31,0.0,6064.4,76.6,0.0,2457671.08333,dry
2016-10-09 15:00:00,9-10-2016,15:00,11.17,8.22,11.73,14.49,13.39,0.0,6530.1,82.0,0.0,2457671.125,dry
2016-10-09 16:00:00,9-10-2016,16:00,11.37,8.84,12.23,14.69,13.1,0.6,6825.5,84.4,0.6,2457671.16667,rain
2016-10-09 17:00:00,9-10-2016,17:00,11.38,7.76,11.21,12.89,13.03,0.6,7297.9,78.4,0.0,2457671.20833,dry
2016-10-09 18:00:00,9-10-2016,18:00,10.32,7.8,8.61,11.0,12.67,0.6,7314.4,84.4,0.0,2457671.25,dry
2016-10-09 19:00:00,9-10-2016,19:00,8.95,7.29,7.45,9.71,12.16,0.6,7308.8,89.3,0.0,2457671.29167,dry
2016-10-09 20:00:00,9-10-2016,20:00,8.79,7.41,7.23,9.23,11.77,0.6,7304.8,91.0,0.0,2457671.33333,dry
2016-10-09 21:00:00,9-10-2016,21:00,8.5,7.59,6.92,8.5,11.4,0.6,7298.9,94.0,0.0,2457671.375,dry
2016-10-09 22:00:00,9-10-2016,22:00,8.05,6.99,5.72,7.69,11.09,0.6,7293.0,93.0,0.0,2457671.41667,dry
2016-10-09 23:00:00,9-10-2016,23:00,7.73,7.09,6.62,7.68,10.68,0.6,7286.2,95.7,0.0,2457671.45833,dry
2016-10-10 00:00:00,10-10-2016,00:00,7.43,6.85,5.54,6.87,10.41,0.6,7279.9,96.1,0.0,2457671.5,dry
2016-10-10 01:00:00,10-10-2016,01:00,7.18,6.76,5.55,6.61,10.12,0.6,7273.5,97.2,0.0,2457671.54167,dry
2016-10-10 02:00:00,10-10-2016,02:00,7.24,6.55,6.22,6.9,9.83,0.6,7267.6,95.4,0.0,2457671.58333,dry
2016-10-10 03:00:00,10-10-2016,03:00,6.54,5.75,4.31,5.71,9.67,0.6,7261.0,94.7,0.0,2457671.625,dry
2016-10-10 04:00:00,10-10-2016,04:00,6.11,5.53,4.16,5.09,9.32,0.6,7252.8,96.1,0.0,2457671.66667,dry
2016-10-10 05:00:00,10-10-2016,05:00,5.59,5.15,3.71,4.62,8.95,0.6,7245.1,97.0,0.0,2457671.70833,dry
2016-10-10 06:00:00,10-10-2016,06:00,5.7,5.08,3.9,4.58,8.64,0.6,7237.7,95.8,0.0,2457671.75,dry
2016-10-10 07:00:00,10-10-2016,07:00,5.78,4.61,4.27,5.02,8.47,0.6,7244.7,92.1,0.0,2457671.79167,dry
2016-10-10 08:00:00,10-10-2016,08:00,6.95,5.45,6.89,7.03,8.47,0.6,7380.0,90.1,0.0,2457671.83333,dry
2016-10-10 09:00:00,10-10-2016,09:00,8.58,6.48,11.67,11.71,8.9,0.6,8144.7,86.7,0.0,2457671.875,dry
2016-10-10 10:00:00,10-10-2016,10:00,8.67,7.16,9.76,10.67,9.58,0.0,508.7,90.0,0.0,2457671.91667,dry
2016-10-10 11:00:00,10-10-2016,11:00,10.2,7.82,13.94,15.93,10.33,0.0,1690.6,85.2,0.0,2457671.95833,dry
2016-10-10 12:00:00,10-10-2016,12:00,11.59,8.1,17.09,19.58,11.3,0.0,3148.7,79.1,0.0,2457672.0,dry
2016-10-10 13:00:00,10-10-2016,13:00,10.89,9.03,13.56,15.24,11.74,0.8,3798.2,88.3,0.8,2457672.04167,rain
2016-10-10 14:00:00,10-10-2016,14:00,10.13,8.16,9.9,13.19,12.28,1.0,4864.6,87.6,0.2,2457672.08333,rain
2016-10-10 15:00:00,10-10-2016,15:00,10.23,7.89,9.92,12.29,12.19,1.4,5176.5,85.4,0.4,2457672.125,rain
2016-10-10 16:00:00,10-10-2016,16:00,11.16,9.02,12.1,13.57,11.9,1.4,5426.1,86.6,0.0,2457672.16667,dry
2016-10-10 17:00:00,10-10-2016,17:00,9.68,7.77,7.91,9.96,11.78,1.4,5551.0,87.9,0.0,2457672.20833,dry
2016-10-10 18:00:00,10-10-2016,18:00,8.55,6.91,6.01,8.04,11.27,1.4,5568.0,89.4,0.0,2457672.25,dry
2016-10-10 19:00:00,10-10-2016,19:00,7.48,6.76,5.35,6.85,10.67,1.4,5560.4,95.2,0.0,2457672.29167,dry
2016-10-10 20:00:00,10-10-2016,20:00,6.93,6.4,5.16,6.2,10.13,1.4,5553.3,96.4,0.0,2457672.33333,dry
2016-10-10 21:00:00,10-10-2016,21:00,6.62,6.17,5.07,5.83,9.69,1.4,5546.3,96.9,0.0,2457672.375,dry
2016-10-10 22:00:00,10-10-2016,22:00,6.65,6.28,5.04,5.55,9.33,1.4,5539.6,97.5,0.0,2457672.41667,dry
2016-10-10 23:00:00,10-10-2016,23:00,6.29,6.0,4.76,5.26,9.01,1.4,5533.1,98.0,0.0,2457672.45833,dry
2016-10-11 00:00:00,11-10-2016,00:00,6.01,5.76,4.32,4.97,8.74,1.6,5526.5,98.3,0.2,2457672.5,rain
2016-10-11 01:00:00,11-10-2016,01:00,5.83,5.61,4.05,4.75,8.5,1.6,5519.9,98.5,0.0,2457672.54167,dry
2016-10-11 02:00:00,11-10-2016,02:00,6.1,5.98,4.45,4.75,8.28,1.6,5513.3,99.2,0.0,2457672.58333,dry
2016-10-11 03:00:00,11-10-2016,03:00,6.4,6.26,4.8,4.88,8.12,1.6,5507.5,99.1,0.0,2457672.625,dry
2016-10-11 04:00:00,11-10-2016,04:00,6.59,6.45,5.99,5.81,8.03,1.6,5503.5,99.0,0.0,2457672.66667,dry
2016-10-11 05:00:00,11-10-2016,05:00,7.42,7.31,7.02,6.81,8.13,1.6,5502.1,99.3,0.0,2457672.70833,dry
2016-10-11 06:00:00,11-10-2016,06:00,8.12,7.9,7.82,7.62,8.35,1.6,5501.9,98.5,0.0,2457672.75,dry
